lv1_code,product_class_name,name,status,brand,attribute.saya_2_ways.boolean,attribute.saya_4_ways.boolean,attribute.cup_size.single_option,attribute.delivery_returns.text,attribute.deliveryreturns.html,attribute.description.html,attribute.fabric_care.html,attribute.online_description.html,attribute.online_name.string,attribute.page_description.text,attribute.keywords.string,attribute.page_url.string,attribute.size_fit.text,attribute.tax_class.string,attribute.short_description.html,attribute.country_of_origin.string,attribute.saya_collection.single_option,attribute.saya_country.single_option,attribute.saya_fabric_content.string,attribute.saya_group.single_option,attribute.saya_line.single_option,attribute.saya_long_description.html,attribute.saya_product_department.single_option,attribute.saya_product_status.string,attribute.saya_season.single_option,attribute.saya_tariff_code.string,variation_children_code
1845ajk02,3 Level Product Style,1845AJK02,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",EIGHT TRACK SPOTTED EVERGREEN,<p>Do not tumble dry<br/>Do not bleach<br/>Dry in the shade<br/>Do not twist while wet<br/>Do not iron</p>,<p>Reversible<br/>Bomber jacket<br/>Water repellent fabric<br/>Airy mesh inside</p>,EIGHT TRACK SPOTTED EVERGREEN,"Reversible.
Bomber jacket.
Water repellent fabric.
Airy mesh inside.",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,EIGHT TRACK SPOTTED EVERGREEN,,active,2018,6202930000,1845ajk02_verde
1885ash02,3 Level Product Style,1885ASH02,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",BOOST SPOTTED EVERGREEN,<p>Do not tumble dry<br/>Do not bleach<br/>Dry in the shade<br/>Do not twist while wet<br/>Do not iron</p>,<p>Running shorts with brief liner<br/>Water repellent fabric<br/>Animal print<br/>Reflective details</p>,BOOST SPOTTED EVERGREEN,"Running shorts with brief liner
Water repellent fabric.
Animal print.
Reflective details.",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,BOOST SPOTTED EVERGREEN,,active,2018,6204630000,1885ash02_verde
1871asb01,3 Level Product Style,1871ASB01,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",VITAL FLORA ROSE,<p>Do not tumble dry<br/>Do not bleach<br/>Dry in the shade<br/>Do not twist while wet<br/>Do not iron</p>,<p>Low cleavage<br/>Low-impact support<br/>Racer back<br/>Lurex elastic band</p>,VITAL FLORA ROSE,"Low cleavage
Low-impact support.
Racer back.
Lurex elastic band.",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,VITAL FLORA ROSE,,active,2018,6114300000,1871asb01_rosado
1779asb05,3 Level Product Style,1779ASB05,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",RIPPLE ROSE,<p>Do not tumble dry<br/>Do not bleach<br/>Dry in the shade<br/>Do not twist while wet<br/>Do not iron</p>,<p>Reversible top<br/>Low cleavage<br/>Medium-impact support<br/>Strappy back</p>,RIPPLE ROSE,"Reversible top.
Low cleavage
Medium-impact support.
Strappy back.",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,RIPPLE ROSE,,active,2018,6114300000,1779asb05_gris
1760asb06,3 Level Product Style,1760ASB06,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",TWIST LEAF ROSE,<p>Do not tumble dry<br/>Do not bleach<br/>Dry in the shade<br/>Do not twist while wet<br/>Do not iron</p>,<p>4 ways top<br/>Crossed over the back<br/>Medium impact support<br/>Medium cleavage</p>,TWIST LEAF ROSE,"4 ways top.
Crossed over the back.
Medium impact support.
Medium cleavage.",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,TWIST LEAF ROSE,,active,2018,6114300000,1760asb06_gris
1881asb02,3 Level Product Style,1881ASB02,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",AGAVE PALMS ROSE,<p>Do not tumble dry<br/>Do not bleach<br/>Dry in the shade<br/>Do not twist while wet<br/>Do not iron</p>,<p>Reversible top<br/>Medium impact support<br/>Medium cleavage<br/>Print block</p>,AGAVE PALMS ROSE,"Reversible top.
Medium impact support.
Medium cleavage
Print block.",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,AGAVE PALMS ROSE,,active,2018,6109900000,1881asb02_gris
1835alc03,3 Level Product Style,1835ALC03,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",CURRENT CHALK EMANA,<p>Do not tumble dry<br/>Do not bleach<br/>Dry in the shade<br/>Do not twist while wet<br/>Do not iron</p>,"<p>Medium rise<br/>Capri legging<br/>Hidden pocket<br/>Symmetrical cuts<br/>A mix of solids, textures, and transparency<br/>Emana Fabric</p>",CURRENT CHALK EMANA,"Medium rise.
Capri legging.
Hidden pocket.
Symmetrical cuts.
A mix of solids, textures, and transparency.
Emana Fabric.",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,CURRENT CHALK EMANA,,active,2018,6104630000,1835alc03_gris
1786alc06,3 Level Product Style,1786ALC06,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",DAZZLING FLORAL ROSE,<p>Do not tumble dry<br/>Do not bleach<br/>Dry in the shade<br/>Do not twist while wet<br/>Do not iron</p>,<p>Medium rise<br/>Full length<br/>Hidden pocket<br/>Leaf print<br/>Envolving cuts</p>,DAZZLING FLORAL ROSE,"Medium rise.
Full length
Hidden pocket.
Leaf print.
Envolving cuts.",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,DAZZLING FLORAL ROSE,,active,2018,6104630000,1786alc06_rosado
1863alm05,3 Level Product Style,1863ALM05,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",GLOWING LEAF GRAY,<p>Do not tumble dry<br/>Do not bleach<br/>Dry in the shade<br/>Do not twist while wet<br/>Do not iron</p>,<p>High rise<br/>7/8th length<br/>Hidden pocket<br/>Leaf print<br/>Envolving cuts</p>,GLOWING LEAF GRAY,"High rise.
7/8th length
Hidden pocket.
Leaf print.
Envolving cuts.",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,GLOWING LEAF GRAY,,active,2018,6104630000,1863alm05_gris
1866alm01,3 Level Product Style,1866ALM01,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",NATIVE REVERSE PALMS ROSE,<p>Do not tumble dry<br/>Do not bleach<br/>Dry in the shade<br/>Do not twist while wet<br/>Do not iron</p>,<p>High waist<br/>Full length<br/>Reversible</p>,NATIVE REVERSE PALMS ROSE,"High waist.
Full length.
Reversible.",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,NATIVE REVERSE PALMS ROSE,,active,2018,6104630000,1866alm01_gris
1825alm04,3 Level Product Style,1825ALM04,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",CROCHETTA DARK GRAY,<p>Do not tumble dry<br/>Do not bleach<br/>Dry in the shade<br/>Do not twist while wet<br/>Do not iron</p>,<p>Medium rise<br/>Full length<br/>Hidden pocket<br/>Handcrafted stitch</p>,CROCHETTA DARK GRAY,"Medium rise.
Full length.
Hidden pocket.
Handcrafted stitch.",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,CROCHETTA DARK GRAY,,active,2018,6104630000,1825alm04_negro
